objectid,filename,identifier,box number,title,creator,description,date,archivaldate,date is approximate,subject,sensitive,location,idaho_county,latitude,longitude,source,type,format original,digital collection,findingaid,contributing institution,language,rights,rightsstatement,format,display_template,object_location,image_small,image_thumb,relation,notes
tabor1431,pg83-b01-f02-006_012.jpg,pg83-b01-f02-006_012,1,Houses near Coulee Dam [02],,"Photo overlooking a majority of, if not all of, a town nearby Coulee Dam. A bridge connecting both sides of the river is visible, and there are houses and buildings on both sides of the river.",1935,1935,,houses; buildings (structures); rivers (bodies of water); bridges (built works),,"Coulee Dam, Washington",,47.96501432,-118.9736907,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b01-f02-006_012.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b01-f02-006_012_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b01-f02-006_012_th.jpg,,
tabor1432,pg83-b01-f02-007_001.jpg,pg83-b01-f02-007_001,1,"Signs on car in Wallace, Idaho",,"Photo of two signs on a car in Wallace, Idaho. The sign on top of the car that is being held up by a person is upside down and reads ""CIO; Headquarters; Wallace Miners Local 14."" The sign on the back of the car reads ""Join the rats and the den man.""",1937,1935-1939,,cars (automobiles); anonymous people; signs (declaratory or advertising artifacts),,"Wallace, Idaho",Shoshone County,47.47439681,-115.9264598,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b01-f02-007_001.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b01-f02-007_001_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b01-f02-007_001_th.jpg,,
tabor1433,pg83-b01-f02-007_002.jpg,pg83-b01-f02-007_002,1,"Bus and cars driving through Wallace, Idaho",,"A blurry bus drives by with several people hanging out of it with cars driving behind it on the road in Wallace, Idaho. The buildings in the background are clearly visible, one of which is a Drug Store.",1937,1935-1939,,cars (automobiles); buses; anonymous people; buildings (structures),,"Wallace, Idaho",Shoshone County,47.47439681,-115.9264598,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b01-f02-007_002.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b01-f02-007_002_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b01-f02-007_002_th.jpg,,
tabor1434,pg83-b01-f02-007_003.jpg,pg83-b01-f02-007_003,1,"Cars driving through Wallace, Idaho",,"Photo of several cars driving on both sides of the road in Wallace, Idaho. The nearest vehicle driving towards the photographer is blurry from motion, but the rest of the picture is clear. The Wallace Drug Store and several other buildings are visible.",1937,1935-1939,,cars (automobiles); anonymous people; buildings (structures),,"Wallace, Idaho",Shoshone County,47.47439681,-115.9264598,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b01-f02-007_003.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b01-f02-007_003_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b01-f02-007_003_th.jpg,,
tabor1435,pg83-b01-f02-007_004.jpg,pg83-b01-f02-007_004,1,"Cars and people in Wallace, Idaho",,"Photo of a street scene in Wallace, Idaho that includes several cars driving on the roads, people walking through the streets, and several unidentified buildings.",1937,1935-1939,,cars (automobiles); anonymous people; buildings (structures),,"Wallace, Idaho",Shoshone County,47.47439681,-115.9264598,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b01-f02-007_004.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b01-f02-007_004_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b01-f02-007_004_th.jpg,,
tabor1436,pg83-b01-f02-007_005.jpg,pg83-b01-f02-007_005,1,"People and cars lined up in Wallace, Idaho",,"Photo of several cars and a bus lined up on the road in Wallace, Idaho, with several people around the vehicles. Buildings are visible just beyond the cars.",1937,1935-1939,,cars (automobiles); buses; anonymous people; buildings (structures),,"Wallace, Idaho",Shoshone County,47.47439681,-115.9264598,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b01-f02-007_005.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b01-f02-007_005_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b01-f02-007_005_th.jpg,,
tabor1437,pg83-b01-f02-008_001.jpg,pg83-b01-f02-008_001,1,"Cars on Bank Street in Wallace, Idaho",,"Photo of cars driving down Bank Street in Wallace, Idaho. There are piles of debris on the visible street corners, several cars parked on the sides of the road, and people walking through the shop lined street.",1937,1935-1939,,cars (automobiles); anonymous people; buildings (structures),,"Wallace, Idaho",Shoshone County,47.47439681,-115.9264598,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b01-f02-008_001.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b01-f02-008_001_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b01-f02-008_001_th.jpg,,
tabor1438,pg83-b01-f02-008_002.jpg,pg83-b01-f02-008_002,1,"Cars parked on Bank Street in Wallace, Idaho",,"Photo of three cars parked on the side of the road on Bank Street in Wallace, Idaho. There are buildings on either side of the road, and a tree covered hill can be seen in the far background.",1937,1935-1939,,cars (automobiles); buildings (structures); hills (landforms); trees,,"Wallace, Idaho",Shoshone County,47.47439681,-115.9264598,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b01-f02-008_002.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b01-f02-008_002_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b01-f02-008_002_th.jpg,,
tabor1439,pg83-b01-f02-008_003.jpg,pg83-b01-f02-008_003,1,"Bank Street in Wallace, Idaho",,"Photo of Bank Street in Wallace, Idaho taken circa 1937. There are buildings on either side of the street, and Hotel Stanley and Wallace Garage are identifiable. There are cars parked on the side of the road further down the street, and a tree covered hill in the far background.",1937,1935-1939,,buildings (structures); trees; hills (landforms); flags; cars (automobiles),,"Wallace, Idaho",Shoshone County,47.47439681,-115.9264598,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b01-f02-008_003.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b01-f02-008_003_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b01-f02-008_003_th.jpg,,
tabor1440,pg83-b01-f02-009_001.jpg,pg83-b01-f02-009_001,1,Sweet's Motel,,Photo of Sweet's Motel building where there are several cars parked on the side of the road in front of it.,1939,1937-1941,,buildings (structures); motels; cars (automobiles),,,,,,"PG 83, George W. Tabor Photographs, 1890-1963",Image;StillImage,Black & white negative,George W. Tabor Photographs,https://archiveswest.orbiscascade.org/ark:80444/xv538451,University of Idaho Library Special Collections and Archives,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image/jpeg,image,https://objects.lib.uidaho.edu/tabor/pg83-b01-f02-009_001.jpg,https://objects.lib.uidaho.edu/tabor/small/pg83-b01-f02-009_001_sm.jpg,https://objects.lib.uidaho.edu/tabor/thumbs/pg83-b01-f02-009_001_th.jpg,,
