title,creator,description,archival_date,date,date approximate,subject,source,finding_aid,publisher,book relationship,identifier,object_location,image_small,image_thumb,format original,format,type,display_template,rights,rightsstatement,language,date digital,location,state,county,city,geonames,latitude,longitude,date created,date modified,contentdm file path,objectid
Sleigh Loaded with Logs [07],,"Joe Brown logging operation at Sanders, Idaho. Woman and children sitting on sleigh load of logs, left to right: Mrs. Joe Brown, Esther Brown, and Roy Brown. (ALS Esther St. George to Clarence C. Strong on 8/15/1968.) Courtesy of his daughter (presumably Esther St. George), Sanders, Idaho.",1905,1905,yes,sleds; draft horses; group portraits; log (wood); snow; winter; children;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-57,https://objects.lib.uidaho.edu/whitepine/69_2_I-57.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-57_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-57_th.jpg,black and white film copy negative,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Sanders, Benewah County, ID",Idaho,Benewah County,Sanders,http://www.geonames.org/5606410/sanders.html,47.1066,-116.796,2016-08-12,2018-05-01,/whitepine/image/191.jp2,whitepine102
Sleigh Loaded with Logs [04],,"Sleigh loaded with logs. Joe Brown logging operation at Sanders, Idaho. Two visible men are left to right: Joe Brown and John Jordan. Child is Roy Brown. (ALS Esther St. George to Clarence C. Strong on 8-15-68.)",1905,1905,yes,sleds; draft horses; group portraits; log (wood); snow; winter; children; lumbermen;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-59,https://objects.lib.uidaho.edu/whitepine/69_2_I-59.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-59_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-59_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Sanders, Benewah County, ID",Idaho,Benewah County,Sanders,http://www.geonames.org/5606410/sanders.html,47.1066,-116.796,2016-08-12,2018-05-01,/whitepine/image/192.jp2,whitepine103
Logs Stored Along St. Joe.,"Elder, Paul M.",Logs stored in slough along St. Joe River.,1908,1908,,log (wood); rivers; sloughs;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 128,69_2_B-60,https://objects.lib.uidaho.edu/whitepine/69_2_B-60.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-60_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-60_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Rochat Creek, Benewah County, ID",Idaho,Benewah County,Rochat Creek,http://www.geonames.org/5605533/rochat-creek.html,47.3304,-116.4425,2016-08-12,2018-05-01,/whitepine/image/193.jp2,whitepine104
Loaded Logging Truck [02],"Streator, Sidney","Logging truck loaded with white pine and crew. Winton Lumber Company, Gibbs, Idaho. Courtesy of Northern Idaho Junior College.",1935,1935,yes,log (wood); group portraits; trucks; blue collar workers;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 132,69_2_B-58,https://objects.lib.uidaho.edu/whitepine/69_2_B-58.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-58_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-58_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Gibbs, Kootenai County, ID",Idaho,Kootenai County,Gibbs,http://www.geonames.org/5594007/gibbs.html,47.69,-116.8025,2016-08-12,2018-05-01,/whitepine/image/194.jp2,whitepine105
Al B. Lafferty,"Walker, Kyle",Al B. Lafferty sitting at a desk. Lafferty was the longtime owner and manager of Lafferty Transportation Company.,1955,1955,yes,portraits; offices (work spaces); directors (administrators);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 126,69_2_B-61,https://objects.lib.uidaho.edu/whitepine/69_2_B-61.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-61_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-61_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Kootenai County, ID",Idaho,Kootenai County,,http://www.geonames.org/5597922/kootenai-county.html,47.6746,-116.7,2016-08-12,2018-05-01,/whitepine/image/195.jp2,whitepine106
Hand Logged Forest,"Neff, Philip","Pictured is the hand logging operation of the Hedlund Lumber Company, Big Grizzly Creek, Coeur d'Alene National Forest. Photo credit to the U.S.D.A. Forest Service.",1921-07-18,1921-07-18,,forests (plant communities); log (wood); logging;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-62,https://objects.lib.uidaho.edu/whitepine/69_2_I-62.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-62_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-62_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Boundary Creek, Shoshone County, ID",Idaho,Shoshone County,Boundary Creek,http://www.geonames.org/5586651/boundary-creek.html,47.8037,-116.3296,2016-08-12,2018-05-01,/whitepine/image/196.jp2,whitepine107
Sleigh Loaded with Logs [01],"Curtis, A. B.","A tractor or 'cat' pulling a sleigh load of logs. Clearwater Timber Company, Headquarters, Idaho.",1932,1932,,log (wood); sleighs; snow; winter;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 110,69_2_B-63,https://objects.lib.uidaho.edu/whitepine/69_2_B-63.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-63_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-63_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Headquarters, Clearwater County, ID",Idaho,Clearwater County,Headquarters,http://www.geonames.org/5595392/headquarters.html,46.6418,-115.811,2016-08-12,2018-05-01,/whitepine/image/197.jp2,whitepine108
Horse Skidding Logs,"Steuerwald, W. E.","Horse skidding logs on Stony Creek, Kaniksu National Forest. Taken in August. Photo Credit to the U.S. Forest Service.",1950,1950,,logging; log (wood); draft horses; blue collar workers; lumbermen;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-65,https://objects.lib.uidaho.edu/whitepine/69_2_I-65.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-65_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-65_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Stony Creek, Shoshone County, ID",Idaho,Shoshone County,Stony Creek,http://www.geonames.org/5609023/stony-creek.html,47.875,-116.1062,2016-08-12,2018-05-01,/whitepine/image/198.jp2,whitepine109
Ohio Match Company Log Train,"McHarg, Charles K.",The log train is being pulled by a Heisler locomotive on a section of the Burnt Cabin Creek Railway. Photo is credited to the U.S.D.A. Forest Service.,1930,1930,,railroad (infrastructure); steam locomotives; flatcars; log (wood); snow;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 123,69_2_B-4,https://objects.lib.uidaho.edu/whitepine/69_2_B-4.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-4_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-4_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Burnt Cabin Mine, Kootenai County, ID",Idaho,Kootenai County,Burnt Cabin Mine,http://www.geonames.org/5587414/burnt-cabin-mine.html,47.7688,-116.5778,2016-08-12,2018-05-01,/whitepine/image/2.jp2,whitepine111
Steamboat 'Georgie Oakes',,"Steamboat 'Georgie Oakes' and crew. Refueling near Harrison, Idaho. Presented by 'Trux' Truskowsky.",1910,1910,Yes,rivers; group portraits; steamboats;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 23,69_2_B-66,https://objects.lib.uidaho.edu/whitepine/69_2_B-66.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-66_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-66_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Harrison, Kootenai County, ID",Idaho,Kootenai County,Harrison,http://www.geonames.org/5595198/harrison.html,47.4545,-116.7856,2016-08-12,2018-05-01,/whitepine/image/20.jp2,whitepine112
Western White Pine Timber,"Streator, Sidney","Pictured is a stand of white pine timber near Cascade Creek in  Coeur d'Alene National Forest. Operation of Winton Lumber Company, Gibbs, Idaho.",1927,1927,,white pine (wood); forest plant communities);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. xii,69_2_B-64,https://objects.lib.uidaho.edu/whitepine/69_2_B-64.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-64_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-64_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Cascade Creek, Kootenai County, ID",Idaho,Kootenai County,Cascade Creek,http://www.geonames.org/5588167/cascade-creek.html,47.7769,-116.478,2016-08-12,2018-05-01,/whitepine/image/200.jp2,whitepine113
