objectid,parentid,title,description,introduction,creator,creators title,date,date is approximate?,section,subject,location,latitude,longitude,publisher,digital collection,source,original_url,national archive number,regional office number,identifier,rights,rightsstatement,format_original,duration,type,format,language,digitization specifications,date digital,cdm_url,cdmid,display_template,filename,object_location,image_small,image_thumb,object_transcript,transcriber
sbw273,,Salmon Hole Bear Creek - Photograph 2,Salmon Hole Bear Creek - Photograph 2,,Ray Kimball,,2011-08-08,,Wilderness Portraits,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.03213401,-114.780789,,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,https://sbw.lib.uidaho.edu/portraits.html,,,SalmonHoleBearCreek2,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,,Image;StillImage,image/jpeg,eng,Original digital photograph,2012,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/273,273,image,sbw273.jpg,https://objects.lib.uidaho.edu/sbw/sbw273.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw273_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw273_th.jpg,,
sbw274,,Selway 1 mile above Dog Creek,Selway 1 mile above Dog Creek,,Ray Kimball,,2009-09-04,,Wilderness Portraits,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.07396936,-114.8697824,,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,https://sbw.lib.uidaho.edu/portraits.html,,,Selway1mileaboveDogCreek,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,,Image;StillImage,image/jpeg,eng,Original digital photograph,2012,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/274,274,image,sbw274.jpg,https://objects.lib.uidaho.edu/sbw/sbw274.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw274_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw274_th.jpg,,
sbw275,,Selway River at Dog Creek,Selway River at Dog Creek,,Ray Kimball,,2009-09-04,,Wilderness Portraits,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.07778917,-114.8765822,,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,https://sbw.lib.uidaho.edu/portraits.html,,,SelwayRiveratDogCreek,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,,Image;StillImage,image/jpeg,eng,Original digital photograph,2012,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/275,275,image,sbw275.jpg,https://objects.lib.uidaho.edu/sbw/sbw275.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw275_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw275_th.jpg,,
sbw276,,"Shearer Airstrip 2012, burned over after wildfire","Shearer Airstrip 2012, burned over after wildfire",,Ray Kimball,,2012-09-03,,Wilderness Portraits,,Selway-Bitterroot Wilderness (Idaho and Mont.),45.98692426,-114.8427221,,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,https://sbw.lib.uidaho.edu/portraits.html,,,ShearerAirstrip'12burnedover,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,,Image;StillImage,image/jpeg,eng,Original digital photograph,2012,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/276,276,image,sbw276.jpg,https://objects.lib.uidaho.edu/sbw/sbw276.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw276_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw276_th.jpg,,
sbw277,,Spring Chinook spawning in Bear Creek above the salmon hole,Spring Chinook spawning in Bear Creek above the salmon hole,,Ray Kimball,,2009-09-06,,Wilderness Portraits,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.03184121,-114.7695776,,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,https://sbw.lib.uidaho.edu/portraits.html,,,SpringChinookspawninginBearCreekabovethesalmonhole,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,,Image;StillImage,image/jpeg,eng,Original digital photograph,2012,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/277,277,image,sbw277.jpg,https://objects.lib.uidaho.edu/sbw/sbw277.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw277_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw277_th.jpg,,
sbw278,,Spawned out spring chinook salmon,Spawned out spring chinook salmon,,Ray Kimball,,2006-09-03,,Wilderness Portraits,,Selway-Bitterroot Wilderness (Idaho and Mont.),45.95819272,-114.8265877,,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,https://sbw.lib.uidaho.edu/portraits.html,,,Spawnedoutspringchinooksalmon,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,,Image;StillImage,image/jpeg,eng,Original digital photograph,2012,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/278,278,image,sbw278.jpg,https://objects.lib.uidaho.edu/sbw/sbw278.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw278_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw278_th.jpg,,
sbw279,,Bear Creek Above the salmon hole,Bear Creek Above the salmon hole,,Ray Kimball,,2009-09-06,,Wilderness Portraits,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.03212711,-114.7746229,,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,https://sbw.lib.uidaho.edu/portraits.html,,,BearCreekAbovethesalmonhole,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,,Image;StillImage,image/jpeg,eng,Original digital photograph,2012,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/279,279,image,sbw279.jpg,https://objects.lib.uidaho.edu/sbw/sbw279.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw279_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw279_th.jpg,,
sbw280,,Bear creek at high water,Bear creek at high water,,Ray Kimball,,2012-06-27,,Wilderness Portraits,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.03334028,-114.7874791,,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,https://sbw.lib.uidaho.edu/portraits.html,,,Bearcreek@highwater,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,,Image;StillImage,image/jpeg,eng,Original digital photograph,2012,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/280,280,image,sbw280.jpg,https://objects.lib.uidaho.edu/sbw/sbw280.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw280_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw280_th.jpg,,
sbw281,,Bull trout,Bull trout,,Ray Kimball,,2008-09-01,,Wilderness Portraits,,Selway-Bitterroot Wilderness (Idaho and Mont.),45.90804158,-114.8029835,,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,https://sbw.lib.uidaho.edu/portraits.html,,,Bulltrout,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,,Image;StillImage,image/jpeg,eng,Original digital photograph,2012,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/281,281,image,sbw281.jpg,https://objects.lib.uidaho.edu/sbw/sbw281.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw281_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw281_th.jpg,,
sbw282,,Bonsai Cedar tree at Rattlesnake Bar,Bonsai Cedar tree at Rattlesnake Bar,,Ray Kimball,,2005-09-02,,Wilderness Portraits,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.0699034,-114.8648206,,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,https://sbw.lib.uidaho.edu/portraits.html,,,BonsaiCedartree@RattlesnakeBar,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,,Image;StillImage,image/jpeg,eng,Original digital photograph,2012,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/282,282,image,sbw282.jpg,https://objects.lib.uidaho.edu/sbw/sbw282.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw282_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw282_th.jpg,,
sbw283,,"Episode 1 : Communities of the Selway-Bitterroot Wilderness, part 1: an interview with Sarah Walker","Interview with Sarah Walker | Moscow, Idaho |  December 15, 2010  |Interviewed by Debbie Lee and Jane Holman, Moscow, Idaho.   In this episode, titled ""Communities of the Selway-Bitterroot Wilderness, part 1,"" we hear reminiscences from Sarah Walker who worked for the Forest Service in Idaho and Montana as a Wilderness Ranger from 1977 until 2002 and who was close to the communities of people living in the Selway-Bitterroot wilderness during that time.","“<em>And then I think people get so much out of being in a wilderness setting. Once you take away cars and money and telephones, people are different. And they are different to each other, I think. And then they draw on things in themselves that maybe are a little rusty from our crazy life out here now. I think the ways that people get along when they're isolated in a place like that, a place that they want to be—it's a wonderful thing</em>.” ~Sarah Walker

Who attached themselves to the Selway-Bitterroot, and why? What about people's practices and beliefs and their interaction with the land itself preserved its wild character? What do people's stories tell us about relationships between people and wildland that might be applicable to the future of U.S. wildernesses more broadly? The oral histories gathered for the Selway-Bitterroot History Project will attempt to answer these questions. Such stories are critical to capturing specific fields of information relating to the Selway-Bitterroot. Oral history interviewees include those who were raised on or who owned early homesteads as well as outfitters, packers, trappers, former Fish and Game conservation officers, pilots, early river-runners, smokejumpers, early trail crew members, and wilderness workers. Many lived and worked in the Selway-Bitterroot when the 1964 Wilderness Act was passed and were some of the first people in the U.S. to interpret the legislation as it played out on the ground.

In this episode, titled “Communities of the Selway-Bitterroot Wilderness, part 1,” we hear reminiscences from Sarah Walker who worked for the Forest Service in Idaho and Montana as a Wilderness Ranger from 1977 until 2002 and who was close to the communities of people living in the Selway-Bitterroot wilderness during that time.",Debbie Lee; Jane Holman; Sarah Walker,,2010-12-15,,Wilderness Voices,podcast; personal recollection; Community; Sarah Walker,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/02/01/7/,,,Selway-Podcast-ep1,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,,Sound,audio/mp3,eng,,2012,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/283,283,audio,sbw283.mp3,https://objects.lib.uidaho.edu/sbw/sbw283.mp3,,,/objects/sbw283.md,"Adobe Premiere Pro, 2024"
sbw284,,Episode 2 : Encounters With Animals in the Selway-Bitterroot Wilderness: an interview with Jim Renshaw,"Interview with Jim Renshaw | February 8, 2011 | Kooskia, Idaho | Interviewed by Debbie Lee and Jane Holman, Moscow, Idaho.  TOPIC: Encounters with Animals in the Selway-Bitterroot Wilderness.  In this episode, titled ""Encounters with Animals in the Selway-Bitterroot Wilderness,"" Jim Renshaw remembers a life spent as a packer and outfitter in the Selway-Bitterroot Wilderness and the animals that shared a livelihood with him there.","In this episode, titled “Encounters with Animals in the Selway-Bitterroot Wilderness,” Jim Renshaw remembers a life spent as a packer and outfitter in the Selway-Bitterroot Wilderness and the animals that shared a livelihood with him there.

 In 1931 Alvin Renshaw and his wife bought the Pettibone Ranch, which was later renamed Selway Lodge, near the mouth of Bear Creek along the Selway River and just a mile and a half from what would later become Shearer Guard Station. In 1932 Alvin, his wife, and their three small children made their new home deep within what is now the Selway-Bitterroot Wilderness. Jim was just two months old at the time. For the next sixteen years the Renshaw family made their living as outfitters, hosting numerous guests from all over the country at the Selway Lodge. Although Alvin sold the business and lodge in 1948, his son Jim began packing for the new owners of the Selway Lodge. Jim later bought an old homestead at Trout Creek, near Three Forks in the Moose Creek drainage, where he and his wife operated an outfitting business in the wilderness. Jim officially retired in 1998, but continues to pack for volunteer trail crews that go into the Selway-Bitterroot yearly for trail maintenance.",Debbie Lee; Jane Holman; Jim Renshaw,,2011-02-08,,Wilderness Voices,podcast; animals; encounters; trapping; Jim Renshaw,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",,https://selwaybitterrootproject.wordpress.com/2011/02/17/encounters-with-animals-in-the-selway-bitterroot-wilderness/,,,Selway-Podcast-ep2,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,,Sound,audio/mp3,eng,,2013,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/284,284,audio,sbw284.mp3,https://objects.lib.uidaho.edu/sbw/sbw284.mp3,,,/objects/sbw284.md,"Adobe Premiere Pro, 2024"
sbw285,,Episode 3 : Legends of the Selway-Bitterroot Wilderness: an interview with Jean Carroll,"Interview with: Jean (Renshaw) Carroll | Interviewers: Debbie Lee, Jane Holman | Location: Red Fir Road, Kooskia, Idaho | Date: February 8, 2011.  TOPIC: Legends of the Selway-Bitterroot Wilderness | In this episode, titled 'Legends of the Selway-Bitterroot Wilderness,' Jean Carroll recalls stories and legends that populate the backcountry, taking on a life of their own as they pass from campfire to campfire, and are retold on the front porches of log cabins or during breaks along the long trail.","In this episode, titled “Legends of the Selway-Bitterroot Wilderness,” Jean Carroll recalls stories and legends that populate the backcountry, taking on a life of their own as they pass from campfire to campfire, and are retold on the front porches of log cabins or during breaks along the long trail.

Jean Renshaw Carroll is the author of the book,<em> I Never Felt Poor, Except in Town. Selway Saga 1932 to 1948</em>. In her stirring history and memoir, Jean shares about her experiences growing up at Selway Lodge, near the mouth of Bear Creek. She tells lively tales of exploits with her siblings living deep in the wilderness, of the hunters, pilots, trappers, fishermen and guests from all over the country, who visited her family's home, and of the work she did, helping her father, Alvin Renshaw, with various duties around the ranch and, later, cooking for her brother Jim's fishing parties. This paragraph is an excerpt from Jean's book.

<blockquote>Each year, as we rode along the trail, I felt all my senses coming alive to the earthy smells and varied vivid greens of the trees and undergrowth, to the bright yellow patches of the balsamroot, and to the song of the river roaring through canyons or tinkling and murmuring along the deep holes. Always, too, I breathed in that familiar smell of horses and listened to the creak of the saddle leather and clop clop of hooves hitting rock or plopping through mud. Spring runoff all along the watershed would be sending cascades of water off the mountains so that we rode by numerous waterfalls not present any other time of year. As we rode toward our ranch home and simple life on the Selway, I rejoiced again in the fact that I never felt poor, except in town. On the Selway I felt rich… rich in freedom and rich in experience.
</blockquote>
From <em>I Never Felt Poor Except in Town, Selway Saga 1932 to 1948</em> by Jean Carroll and Borg Hendrickson.",Debbie Lee; Jane Holman; Jean Carroll,,2011-02-08,,Wilderness Voices,podcast; legends; personal recollections; Accidents and Disasters; Jean (Renshaw) Carroll,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",,https://selwaybitterrootproject.wordpress.com/2011/03/28/legends-of-the-selway-bitterroot-wilderness/,,,Selway-Podcast-ep3,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,,Sound,audio/mp3,eng,Podcast created from recording.,2012,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/285,285,audio,sbw285.mp3,https://objects.lib.uidaho.edu/sbw/sbw285.mp3,,,/objects/sbw285.md,"Adobe Premiere Pro, 2024"
