title,date,date is approximate?,description,idaho_county,location,latitude,longitude,subject,source,identifier,donor,collection,format original,type,format,language,rights,rightsstatement,cdm_url,collectionid,cdmid,objectid,display_template,filename,object_location,image_small,image_thumb,errors
"Parachutist. Mardi Gras. Moscow, Idaho.",1983,,,Latah County,"Moscow, Idaho",46.733726,-117.001315,parades,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-001-47d,Stanley A. Shepard,Idaho Cities & Towns Collection,3.5x5 color print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/263,cities,263,cities263,image,cities263.jpg,https://objects.lib.uidaho.edu/cities/cities263.jpg,https://objects.lib.uidaho.edu/cities/small/cities263_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities263_th.jpg,
"Float entry in Mardi Gras parade. Moscow, Idaho.",1983,,,Latah County,"Moscow, Idaho",46.733726,-117.001315,parades,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-001-47b,Stanley A. Shepard,Idaho Cities & Towns Collection,3.5x5 color print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/264,cities,264,cities264,image,cities264.jpg,https://objects.lib.uidaho.edu/cities/cities264.jpg,https://objects.lib.uidaho.edu/cities/small/cities264_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities264_th.jpg,
"Float entry in Mardi Gras parade. Moscow, Idaho.",1983,,,Latah County,"Moscow, Idaho",46.733726,-117.001315,parades,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-001-47e,Stanley A. Shepard,Idaho Cities & Towns Collection,3.5x5 color print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/265,cities,265,cities265,image,cities265.jpg,https://objects.lib.uidaho.edu/cities/cities265.jpg,https://objects.lib.uidaho.edu/cities/small/cities265_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities265_th.jpg,
"Entry in Mardi Gras parade. Moscow, Idaho.",1983,,,Latah County,"Moscow, Idaho",46.733726,-117.001315,parades,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-001-47f,Stanley A. Shepard,Idaho Cities & Towns Collection,3.5x5 color print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/266,cities,266,cities266,image,cities266.jpg,https://objects.lib.uidaho.edu/cities/cities266.jpg,https://objects.lib.uidaho.edu/cities/small/cities266_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities266_th.jpg,
"Entry in Mardi Gras parade. Moscow, Idaho.",1983,,,Latah County,"Moscow, Idaho",46.733726,-117.001315,parades,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-001-47g,Stanley A. Shepard,Idaho Cities & Towns Collection,3.5x5 color print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/267,cities,267,cities267,image,cities267.jpg,https://objects.lib.uidaho.edu/cities/cities267.jpg,https://objects.lib.uidaho.edu/cities/small/cities267_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities267_th.jpg,
"Destruction caused by fire and Alexander-Friedenbach Co. Ltd. Department Store. Grangeville, Idaho.",1910,,"Fire in business section with $40,000 damage",Idaho County,"Grangeville, Idaho",45.926645,-116.12404,fires; department stores,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-117-01c,Verna McGrane,Idaho Cities & Towns Collection,5x7 black and white print,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/268,cities,268,cities268,image,cities268.jpg,https://objects.lib.uidaho.edu/cities/cities268.jpg,https://objects.lib.uidaho.edu/cities/small/cities268_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities268_th.jpg,
"Entries in Mardi Gras parade. Moscow, Idaho.",1983,,,Latah County,"Moscow, Idaho",46.733726,-117.001315,parades,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-001-47h,Stanley A. Shepard,Idaho Cities & Towns Collection,3.5x5 color print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/269,cities,269,cities269,image,cities269.jpg,https://objects.lib.uidaho.edu/cities/cities269.jpg,https://objects.lib.uidaho.edu/cities/small/cities269_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities269_th.jpg,
"Two boys and two horses in front of William Taylor barn. Moscow, Idaho.",1895,,Log portion is part of original log cabin to which Mr. Taylor brought his family in 1871,Latah County,"Moscow, Idaho",46.727785,-116.979418,horses; cabins (houses),Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-001-48,Alma Lauder Keeling,Idaho Cities & Towns Collection,4x4.5 black and white print,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/270,cities,270,cities270,image,cities270.jpg,https://objects.lib.uidaho.edu/cities/cities270.jpg,https://objects.lib.uidaho.edu/cities/small/cities270_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities270_th.jpg,
"Copy print of St. Augustine's Catholic Church. Dome construction from inside. Moscow, Idaho.",1970,y,,Latah County,"Moscow, Idaho",46.729227,-117.006572,churches (buildings),Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-001-34a,D.E. Warren,Idaho Cities & Towns Collection,8x10 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/271,cities,271,cities271,image,cities271.jpg,https://objects.lib.uidaho.edu/cities/cities271.jpg,https://objects.lib.uidaho.edu/cities/small/cities271_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities271_th.jpg,
"Football team at Moscow High School. Moscow, Idaho.",1914,,Players identified on face of photo,Latah County,"Moscow, Idaho",46.732511,-116.996689,football (sports),Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-001-49,George Fallquist,Idaho Cities & Towns Collection,3.25x5.5 black and white print,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/272,cities,272,cities272,image,cities272.jpg,https://objects.lib.uidaho.edu/cities/cities272.jpg,https://objects.lib.uidaho.edu/cities/small/cities272_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities272_th.jpg,
"Holy Trinity Catholic Church. Moscow, Idaho.",1940,y,,Latah County,"Moscow, Idaho",46.72919,-117.00661,cabins (houses),Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-001-49a,Richard J. Beck,Idaho Cities & Towns Collection,5x7 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/273,cities,273,cities273,image,cities273.jpg,https://objects.lib.uidaho.edu/cities/cities273.jpg,https://objects.lib.uidaho.edu/cities/small/cities273_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities273_th.jpg,
"Birds eye view of Moscow, Idaho.",1897,,Streets and some buildings identified. Original drawing in U of Idaho library.,Latah County,"Moscow, Idaho",46.736418,-116.980705,bird's-eye views,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-001-50b,,Idaho Cities & Towns Collection,11x14 black and white print,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/274,cities,274,cities274,image,cities274.jpg,https://objects.lib.uidaho.edu/cities/cities274.jpg,https://objects.lib.uidaho.edu/cities/small/cities274_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities274_th.jpg,
"St. Augustine's Catholic Church. Moscow, Idaho.",1967,,,Latah County,"Moscow, Idaho",46.729227,-117.006572,churches (buildings),Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-001-34c,Publications Dept.,Idaho Cities & Towns Collection,8x10 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/275,cities,275,cities275,image,cities275.jpg,https://objects.lib.uidaho.edu/cities/cities275.jpg,https://objects.lib.uidaho.edu/cities/small/cities275_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities275_th.jpg,
"Copy print of St. Augustine's Catholic Church. Exterior during construction. Moscow, Idaho.",1970,y,,Latah County,"Moscow, Idaho",46.729227,-117.006572,churches (buildings),Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-001-34b,D.E. Warren,Idaho Cities & Towns Collection,8x10 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/276,cities,276,cities276,image,cities276.jpg,https://objects.lib.uidaho.edu/cities/cities276.jpg,https://objects.lib.uidaho.edu/cities/small/cities276_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities276_th.jpg,
