objectid,parentid,title,description,creator,creators title,date,date is approximate?,section,subject,location,latitude,longitude,publisher,digital collection,source,original_link,national archive number,regional office number,identifier,rights,rightsstatement,format_original,duration,type,format,language,digitization specifications,date digital,cdm_url,cdmid,display_template,filename,object_location,image_small,image_thumb,object_transcript
sbw-gallery-100,sbw314,Dale Dufour,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/01/30/travelers-rest/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/dale-dufour.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/4f792c8fd4518-preview-620.jpg,,,Selway-Podcast-ep33,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-100.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-100.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-100_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-100_th.jpg,
sbw-gallery-101,sbw314,Painting of Lewis and Clark crossing the mountains,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/01/30/travelers-rest/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/dale-dufour.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/evt090510091000024.jpg,,,Selway-Podcast-ep33,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-101.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-101.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-101_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-101_th.jpg,
sbw-gallery-102,sbw314,Historical re-enactment at Traveler's Rest State Park,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/01/30/travelers-rest/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/dale-dufour.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/historical-firearms.jpg,,,Selway-Podcast-ep33,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-102.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-102.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-102_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-102_th.jpg,
sbw-gallery-103,sbw314,Map showing the location of Lewis and Clark's crossing,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/01/30/travelers-rest/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/dale-dufour.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/mt_bitterroot.jpg,,,Selway-Podcast-ep33,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-103.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-103.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-103_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-103_th.jpg,
sbw-gallery-104,sbw314,Painting of the Corps of Discovery en route through the Bitterroot Mountains,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/01/30/travelers-rest/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/dale-dufour.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/three.jpg,,,Selway-Podcast-ep33,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-104.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-104.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-104_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-104_th.jpg,
sbw-gallery-105,sbw314,"Dale Dufour, 2011",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/01/30/travelers-rest/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/dale-dufour.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/dale-dufour.jpg,,,Selway-Podcast-ep33,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-105.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-105.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-105_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-105_th.jpg,
sbw-gallery-106,sbw331,Bob Marshall,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/01/21/a-lumber-camp-and-bob-marshall/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/bob-whiskers-postcard-web1.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/bob_live.jpg,,,Selway-Podcast-ep32,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-106.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-106.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-106_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-106_th.jpg,
sbw-gallery-107,sbw331,Bob Marshall backpacking. ca. 1930.,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/01/21/a-lumber-camp-and-bob-marshall/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/bob-whiskers-postcard-web1.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/bob_marshall_camping.jpg,,,Selway-Podcast-ep32,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-107.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-107.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-107_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-107_th.jpg,
sbw-gallery-108,sbw331,"Bob Marshall, Bureau of Indian Affairs, 1930's.",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/01/21/a-lumber-camp-and-bob-marshall/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/bob-whiskers-postcard-web1.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/bob-marshall.jpg,,,Selway-Podcast-ep32,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-108.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-108.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-108_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-108_th.jpg,
sbw-gallery-109,sbw331,"Bob Marshall, 1920's",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/01/21/a-lumber-camp-and-bob-marshall/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/bob-whiskers-postcard-web1.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/bob-whiskers-postcard-web1.jpg,,,Selway-Podcast-ep32,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-109.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-109.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-109_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-109_th.jpg,
sbw-gallery-110,sbw331,Bob Marshal near Priest Lake Experiment Station. 1920's,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/01/21/a-lumber-camp-and-bob-marshall/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/bob-whiskers-postcard-web1.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/experiment-station.jpg,,,Selway-Podcast-ep32,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-110.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-110.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-110_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-110_th.jpg,
sbw-gallery-111,sbw331,Bob Marshall Examining Timber stands near Priest Lake. Wilderness Society Photo.,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/01/21/a-lumber-camp-and-bob-marshall/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/bob-whiskers-postcard-web1.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/timber.jpg,,,Selway-Podcast-ep32,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-111.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-111.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-111_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-111_th.jpg,
sbw-gallery-112,sbw313,Gifford Pinchot and Theodore Roosevelt,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/01/21/dear-mother-and-father/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/gifford-pinchot.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/220px-pinchot_roosevelt.jpg,,,Selway-Podcast-ep31,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-112.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-112.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-112_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-112_th.jpg,
sbw-gallery-113,sbw313,"1909, by Pirie MacDonald, when Pinchot was the first Chief of the United States Forest Service.",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/01/21/dear-mother-and-father/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/gifford-pinchot.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/01/784px-gifford_pinchot_3c03915u.jpg,,,Selway-Podcast-ep31,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-113.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-113.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-113_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-113_th.jpg,
